	index	player	unique_id	year_start	year_finish	position	link
274	461	Bubba Berenzweig	berenbu01	2000	2003	D	https://www.hockey-reference.com/players/b/berenbu01.html
275	462	Perry Berezan	berezpe01	1985	1993	F	https://www.hockey-reference.com/players/b/berezpe01.html
276	463	Sergei Berezin	berezse01	1997	2003	F	https://www.hockey-reference.com/players/b/berezse01.html
277	464	Aki Berg	bergak01	1996	2006	D	https://www.hockey-reference.com/players/b/bergak01.html
278	465	Bill Berg	bergbi01	1989	1999	F	https://www.hockey-reference.com/players/b/bergbi01.html
279	468	Sean Bergenheim	bergese01	2004	2015	F	https://www.hockey-reference.com/players/b/bergese01.html
280	470	Jean-Claude Bergeron	bergeje01	1991	1997	G	https://www.hockey-reference.com/players/b/bergeje01.html
281	471	Marc-Andre Bergeron	bergema02	2003	2013	D	https://www.hockey-reference.com/players/b/bergema02.html
282	473	Patrice Bergeron	bergepa01	2004	2020	F	https://www.hockey-reference.com/players/b/bergepa01.html
283	475	Marc Bergevin	bergema01	1985	2004	D	https://www.hockey-reference.com/players/b/bergema01.html
284	476	Niclas Bergfors	bergfni01	2008	2012	F	https://www.hockey-reference.com/players/b/bergfni01.html
285	477	Stefan Bergkvist	bergkst01	1996	1997	D	https://www.hockey-reference.com/players/b/bergkst01.html
286	478	Tim Bergland	berglti01	1990	1994	F	https://www.hockey-reference.com/players/b/berglti01.html
287	481	Christian Berglund	berglch01	2002	2004	F	https://www.hockey-reference.com/players/b/berglch01.html
288	482	Patrik Berglund	berglpa01	2009	2019	F	https://www.hockey-reference.com/players/b/berglpa01.html
289	485	Lean Bergmann	bergmle01	2020	2020	F	https://www.hockey-reference.com/players/b/bergmle01.html
290	486	Jonas Bergqvist	bergqjo01	1990	1990	F	https://www.hockey-reference.com/players/b/bergqjo01.html
291	487	Adam Berkhoel	berkhad01	2006	2006	G	https://www.hockey-reference.com/players/b/berkhad01.html
292	490	Jonathan Bernier	bernijo01	2008	2020	G	https://www.hockey-reference.com/players/b/bernijo01.html
293	492	Steve Bernier	bernist01	2006	2018	F	https://www.hockey-reference.com/players/b/bernist01.html
294	493	Reto Berra	berrare01	2014	2018	G	https://www.hockey-reference.com/players/b/berrare01.html
295	495	Brad Berry	berrybr01	1986	1994	D	https://www.hockey-reference.com/players/b/berrybr01.html
296	499	Rick Berry	berryri01	2001	2004	D	https://www.hockey-reference.com/players/b/berryri01.html
297	500	Daniel Berthiaume	berthda01	1987	1994	G	https://www.hockey-reference.com/players/b/berthda01.html
298	501	Adam Berti	bertiad01	2008	2008	F	https://www.hockey-reference.com/players/b/bertiad01.html
299	502	Eric Bertrand	bertrer01	2000	2001	F	https://www.hockey-reference.com/players/b/bertrer01.html
300	503	Christoph Bertschy	bertsch02	2016	2018	F	https://www.hockey-reference.com/players/b/bertsch02.html
301	504	Todd Bertuzzi	bertuto01	1996	2014	F	https://www.hockey-reference.com/players/b/bertuto01.html
302	505	Tyler Bertuzzi	bertuty01	2017	2020	F	https://www.hockey-reference.com/players/b/bertuty01.html
303	506	Craig Berube	berubcr01	1987	2003	F	https://www.hockey-reference.com/players/b/berubcr01.html
304	507	Jean-Francois Berube	berubje02	2016	2018	G	https://www.hockey-reference.com/players/b/berubje02.html
305	510	Allan Bester	besteal01	1984	1996	G	https://www.hockey-reference.com/players/b/besteal01.html
306	512	Karel Betik	betikka01	1999	1999	D	https://www.hockey-reference.com/players/b/betikka01.html
307	513	Maxim Bets	betsma01	1994	1994	F	https://www.hockey-reference.com/players/b/betsma01.html
308	515	Blair Betts	bettsbl01	2002	2011	F	https://www.hockey-reference.com/players/b/bettsbl01.html
309	516	Jeff Beukeboom	beukeje01	1987	1999	D	https://www.hockey-reference.com/players/b/beukeje01.html
310	519	Goran Bezina	bezingo01	2004	2004	D	https://www.hockey-reference.com/players/b/bezingo01.html
311	521	Frank Bialowas	bialofr01	1994	1994	F	https://www.hockey-reference.com/players/b/bialofr01.html
312	523	Antoine Bibeau	bibeaan01	2017	2020	G	https://www.hockey-reference.com/players/b/bibeaan01.html
313	525	Radim Bicanek	bicanra01	1995	2002	D	https://www.hockey-reference.com/players/b/bicanra01.html
314	526	Jiri Bicek	bicekji01	2001	2004	F	https://www.hockey-reference.com/players/b/bicekji01.html
315	527	Stu Bickel	bickest01	2012	2015	D	https://www.hockey-reference.com/players/b/bickest01.html
316	528	Bryan Bickell	bickebr01	2007	2017	F	https://www.hockey-reference.com/players/b/bickebr01.html
317	530	Alex Biega	biegaal01	2015	2020	D	https://www.hockey-reference.com/players/b/biegaal01.html
318	531	Danny Biega	biegada01	2015	2015	D	https://www.hockey-reference.com/players/b/biegada01.html
319	532	Kevin Bieksa	biekske01	2006	2018	D	https://www.hockey-reference.com/players/b/biekske01.html
320	533	Zac Bierk	bierkza01	1998	2004	G	https://www.hockey-reference.com/players/b/bierkza01.html
321	534	Don Biggs	biggsdo01	1985	1990	F	https://www.hockey-reference.com/players/b/biggsdo01.html
322	536	Chris Bigras	bigrach01	2016	2018	D	https://www.hockey-reference.com/players/b/bigrach01.html
323	537	Craig Billington	billicr01	1986	2003	G	https://www.hockey-reference.com/players/b/billicr01.html
324	538	Chad Billins	billich01	2014	2014	D	https://www.hockey-reference.com/players/b/billich01.html
325	542	Jordan Binnington	binnijo01	2016	2020	G	https://www.hockey-reference.com/players/b/binnijo01.html
326	544	Martin Biron	bironma01	1996	2014	G	https://www.hockey-reference.com/players/b/bironma01.html
327	545	Mathieu Biron	bironma02	2000	2006	D	https://www.hockey-reference.com/players/b/bironma02.html
328	546	Sebastien Bisaillon	bisaise01	2007	2007	D	https://www.hockey-reference.com/players/b/bisaise01.html
329	547	Jake Bischoff	bischja01	2020	2020	D	https://www.hockey-reference.com/players/b/bischja01.html
330	548	Mike Bishai	bishami01	2004	2004	F	https://www.hockey-reference.com/players/b/bishami01.html
331	549	Ben Bishop	bishobe01	2009	2020	G	https://www.hockey-reference.com/players/b/bishobe01.html
332	550	Clark Bishop	bishocl01	2019	2020	F	https://www.hockey-reference.com/players/b/bishocl01.html
333	551	Tom Bissett	bisseto01	1991	1991	F	https://www.hockey-reference.com/players/b/bisseto01.html
334	552	Paul Bissonnette	bissopa01	2009	2014	F	https://www.hockey-reference.com/players/b/bissopa01.html
335	553	Anthony Bitetto	bitetan01	2015	2020	D	https://www.hockey-reference.com/players/b/bitetan01.html
336	555	Byron Bitz	bitzby01	2009	2012	F	https://www.hockey-reference.com/players/b/bitzby01.html
337	556	Anders Bjork	bjorkan01	2018	2020	F	https://www.hockey-reference.com/players/b/bjorkan01.html
338	557	Oliver Bjorkstrand	bjorkol01	2016	2020	F	https://www.hockey-reference.com/players/b/bjorkol01.html
339	558	Tobias Bjornfot	bjornto01	2020	2020	D	https://www.hockey-reference.com/players/b/bjornto01.html
340	559	Nick Bjugstad	bjugsni01	2013	2020	F	https://www.hockey-reference.com/players/b/bjugsni01.html
341	560	Scott Bjugstad	bjugssc01	1984	1992	F	https://www.hockey-reference.com/players/b/bjugssc01.html
342	561	James Black	blackja01	1990	2001	F	https://www.hockey-reference.com/players/b/blackja01.html
343	564	Dan Blackburn	blackda01	2002	2003	G	https://www.hockey-reference.com/players/b/blackda01.html
344	566	Jesse Blacker	blackje01	2015	2015	D	https://www.hockey-reference.com/players/b/blackje01.html
345	567	Colin Blackwell	blackco01	2019	2020	F	https://www.hockey-reference.com/players/b/blackco01.html
346	568	Mackenzie Blackwood	blackma01	2019	2020	G	https://www.hockey-reference.com/players/b/blackma01.html
347	575	Sammy Blais	blaissa01	2018	2020	F	https://www.hockey-reference.com/players/b/blaissa01.html
348	578	Jason Blake	blakeja01	1999	2012	F	https://www.hockey-reference.com/players/b/blakeja01.html
349	581	Rob Blake	blakero01	1990	2010	D	https://www.hockey-reference.com/players/b/blakero01.html
350	583	Nicolas Blanchard	blancni01	2013	2013	F	https://www.hockey-reference.com/players/b/blancni01.html
351	584	Joseph Blandisi	blandjo01	2016	2020	F	https://www.hockey-reference.com/players/b/blandjo01.html
352	585	Zdenek Blatny	blatnzd01	2003	2006	F	https://www.hockey-reference.com/players/b/blatnzd01.html
353	586	Joachim Blichfeld	blichjo01	2020	2020	F	https://www.hockey-reference.com/players/b/blichjo01.html
354	587	Anton Blidh	blidhan01	2017	2020	F	https://www.hockey-reference.com/players/b/blidhan01.html
355	590	Mario Bliznak	bliznma01	2010	2011	F	https://www.hockey-reference.com/players/b/bliznma01.html
356	592	Jeff Bloemberg	bloemje01	1989	1992	D	https://www.hockey-reference.com/players/b/bloemje01.html
357	594	Arto Blomsten	blomsar01	1994	1996	D	https://www.hockey-reference.com/players/b/blomsar01.html
358	596	Sylvain Blouin	blouisy01	1997	2003	F	https://www.hockey-reference.com/players/b/blouisy01.html
359	597	John Blue	bluejo01	1993	1996	G	https://www.hockey-reference.com/players/b/bluejo01.html
360	598	Teddy Blueger	bluegte01	2019	2020	F	https://www.hockey-reference.com/players/b/bluegte01.html
361	599	John Blum	blumjo01	1983	1990	D	https://www.hockey-reference.com/players/b/blumjo01.html
362	600	Jonathon Blum	blumjo02	2011	2015	D	https://www.hockey-reference.com/players/b/blumjo02.html
363	601	Mike Blunden	blundmi01	2007	2018	F	https://www.hockey-reference.com/players/b/blundmi01.html
364	602	Sergei Bobrovsky	bobrose01	2011	2020	G	https://www.hockey-reference.com/players/b/bobrose01.html
365	603	Brandon Bochenski	bochebr01	2006	2010	F	https://www.hockey-reference.com/players/b/bochebr01.html
366	604	Bob Bodak	bodakbo01	1988	1990	F	https://www.hockey-reference.com/players/b/bodakbo01.html
367	606	Doug Bodger	bodgedo01	1985	2000	D	https://www.hockey-reference.com/players/b/bodgedo01.html
368	607	Troy Bodie	bodietr01	2009	2015	F	https://www.hockey-reference.com/players/b/bodietr01.html
369	609	Andrew Bodnarchuk	bodnaan01	2010	2016	D	https://www.hockey-reference.com/players/b/bodnaan01.html
370	610	Mikkel Boedker	boedkmi01	2009	2020	F	https://www.hockey-reference.com/players/b/boedkmi01.html
371	613	Brock Boeser	boesebr01	2017	2020	F	https://www.hockey-reference.com/players/b/boesebr01.html
372	614	Zach Bogosian	bogosza01	2009	2020	D	https://www.hockey-reference.com/players/b/bogosza01.html
373	615	Eric Boguniecki	boguner01	2000	2007	F	https://www.hockey-reference.com/players/b/boguner01.html
374	617	Lonny Bohonos	bohonlo01	1996	1999	F	https://www.hockey-reference.com/players/b/bohonlo01.html
375	618	Alexandre Boikov	boikoal01	2000	2001	D	https://www.hockey-reference.com/players/b/boikoal01.html
376	620	Patrick Boileau	boilepa01	1997	2004	D	https://www.hockey-reference.com/players/b/boilepa01.html
377	623	Danny Bois	boisda01	2007	2007	F	https://www.hockey-reference.com/players/b/boisda01.html
378	626	Claude Boivin	boivicl01	1992	1995	F	https://www.hockey-reference.com/players/b/boivicl01.html
379	631	Alexandre Bolduc	boldual01	2009	2015	F	https://www.hockey-reference.com/players/b/boldual01.html
380	635	Jared Boll	bollja01	2008	2018	F	https://www.hockey-reference.com/players/b/bollja01.html
381	636	Dave Bolland	bollada01	2007	2016	F	https://www.hockey-reference.com/players/b/bollada01.html
382	637	Brandon Bollig	bollibr01	2012	2016	F	https://www.hockey-reference.com/players/b/bollibr01.html
383	640	Brad Bombardir	bombabr01	1998	2004	D	https://www.hockey-reference.com/players/b/bombabr01.html
384	642	Peter Bondra	bondrpe01	1991	2007	F	https://www.hockey-reference.com/players/b/bondrpe01.html
385	643	Brian Bonin	boninbr01	1999	2001	F	https://www.hockey-reference.com/players/b/boninbr01.html
386	645	Nick Bonino	boninni01	2010	2020	F	https://www.hockey-reference.com/players/b/boninni01.html
387	646	Radek Bonk	bonkra01	1995	2009	F	https://www.hockey-reference.com/players/b/bonkra01.html
388	647	Ryan Bonni	bonniry01	2000	2000	D	https://www.hockey-reference.com/players/b/bonniry01.html
389	648	Jason Bonsignore	bonsija01	1995	1999	F	https://www.hockey-reference.com/players/b/bonsija01.html
390	649	Dennis Bonvie	bonvide01	1995	2004	F	https://www.hockey-reference.com/players/b/bonvide01.html
391	651	Derek Boogaard	boogade01	2006	2011	F	https://www.hockey-reference.com/players/b/boogade01.html
392	653	David Booth	boothda01	2007	2018	F	https://www.hockey-reference.com/players/b/boothda01.html
393	655	Darryl Bootland	bootlda01	2004	2008	F	https://www.hockey-reference.com/players/b/bootlda01.html
394	656	Adam Boqvist	boqviad01	2020	2020	D	https://www.hockey-reference.com/players/b/boqviad01.html
395	657	Jesper Boqvist	boqvije01	2020	2020	F	https://www.hockey-reference.com/players/b/boqvije01.html
396	660	Patrick Bordeleau	bordepa02	2013	2015	F	https://www.hockey-reference.com/players/b/bordepa02.html
397	662	Sebastien Bordeleau	bordese01	1996	2002	F	https://www.hockey-reference.com/players/b/bordese01.html
398	663	Casey Borer	borerca01	2008	2010	D	https://www.hockey-reference.com/players/b/borerca01.html
399	664	William Borgen	borgewi01	2019	2019	D	https://www.hockey-reference.com/players/b/borgewi01.html
400	665	Andreas Borgman	borgman01	2018	2018	D	https://www.hockey-reference.com/players/b/borgman01.html
401	666	Henrik Borgström	borgshe01	2018	2020	F	https://www.hockey-reference.com/players/b/borgshe01.html
402	668	Mark Borowiecki	borowma01	2012	2020	D	https://www.hockey-reference.com/players/b/borowma01.html
403	669	Luciano Borsato	borsalu01	1991	1995	F	https://www.hockey-reference.com/players/b/borsalu01.html
404	670	Nikolai Borschevsky	borscni01	1993	1996	F	https://www.hockey-reference.com/players/b/borscni01.html
405	671	Robert Bortuzzo	borturo01	2012	2020	D	https://www.hockey-reference.com/players/b/borturo01.html
406	672	Laurie Boschman	boschla01	1980	1993	F	https://www.hockey-reference.com/players/b/boschla01.html
407	677	Jason Botterill	botteja01	1998	2004	F	https://www.hockey-reference.com/players/b/botteja01.html
408	684	Evan Bouchard	bouchev01	2019	2019	D	https://www.hockey-reference.com/players/b/bouchev01.html
409	685	Joel Bouchard	bouchjo01	1995	2006	D	https://www.hockey-reference.com/players/b/bouchjo01.html
410	687	Pierre-Marc Bouchard	bouchpi02	2003	2014	F	https://www.hockey-reference.com/players/b/bouchpi02.html
411	690	Brian Boucher	bouchbr01	2000	2013	G	https://www.hockey-reference.com/players/b/bouchbr01.html
412	694	Philippe Boucher	bouchph01	1993	2009	D	https://www.hockey-reference.com/players/b/bouchph01.html
413	695	Reid Boucher	bouchre01	2014	2019	F	https://www.hockey-reference.com/players/b/bouchre01.html
414	696	Tyler Bouck	bouckty01	2001	2007	F	https://www.hockey-reference.com/players/b/bouckty01.html
415	700	Bob Boughner	boughbo01	1996	2006	D	https://www.hockey-reference.com/players/b/boughbo01.html
416	701	Francis Bouillon	bouilfr01	2000	2014	D	https://www.hockey-reference.com/players/b/bouilfr01.html
417	702	Jesse Boulerice	bouleje01	2002	2009	F	https://www.hockey-reference.com/players/b/bouleje01.html
418	703	Eric Boulton	boulter01	2001	2016	F	https://www.hockey-reference.com/players/b/boulter01.html
419	704	Lance Bouma	boumala01	2011	2018	F	https://www.hockey-reference.com/players/b/boumala01.html
420	705	Josef Boumedienne	boumejo01	2002	2004	D	https://www.hockey-reference.com/players/b/boumejo01.html
421	710	Luc Bourdon	bourdlu01	2007	2008	D	https://www.hockey-reference.com/players/b/bourdlu01.html
422	711	Marc-Andre Bourdon	bourdma01	2012	2012	D	https://www.hockey-reference.com/players/b/bourdma01.html
423	715	Michael Bournival	bournmi01	2014	2018	F	https://www.hockey-reference.com/players/b/bournmi01.html
424	716	Chris Bourque	bourqch01	2008	2013	F	https://www.hockey-reference.com/players/b/bourqch01.html
425	718	Gabriel Bourque	bourqga01	2012	2020	F	https://www.hockey-reference.com/players/b/bourqga01.html
426	719	Phil Bourque	bourqph01	1984	1996	F	https://www.hockey-reference.com/players/b/bourqph01.html
427	720	Ray Bourque	bourqra01	1980	2001	D	https://www.hockey-reference.com/players/b/bourqra01.html
428	721	Rene Bourque	bourqre01	2006	2017	F	https://www.hockey-reference.com/players/b/bourqre01.html
429	722	Ryan Bourque	bourqry01	2015	2015	F	https://www.hockey-reference.com/players/b/bourqry01.html
430	727	Jay Bouwmeester	bouwmja01	2003	2020	D	https://www.hockey-reference.com/players/b/bouwmja01.html
431	728	Landon Bow	bowla01	2019	2019	G	https://www.hockey-reference.com/players/b/bowla01.html
432	729	Jason Bowen	bowenja01	1993	1998	D	https://www.hockey-reference.com/players/b/bowenja01.html
433	731	Madison Bowey	boweyma01	2018	2020	D	https://www.hockey-reference.com/players/b/boweyma01.html
434	732	Bill Bowler	bowlebi01	2001	2001	F	https://www.hockey-reference.com/players/b/bowlebi01.html
435	733	Drayson Bowman	bowmadr01	2010	2015	F	https://www.hockey-reference.com/players/b/bowmadr01.html
436	738	Darryl Boyce	boyceda01	2008	2012	F	https://www.hockey-reference.com/players/b/boyceda01.html
437	739	Johnny Boychuk	boychjo01	2008	2020	D	https://www.hockey-reference.com/players/b/boychjo01.html
438	740	Zach Boychuk	boychza01	2009	2015	F	https://www.hockey-reference.com/players/b/boychza01.html
439	742	Dustin Boyd	boyddu01	2007	2011	F	https://www.hockey-reference.com/players/b/boyddu01.html
440	745	Travis Boyd	boydtr01	2018	2020	F	https://www.hockey-reference.com/players/b/boydtr01.html
441	747	Zac Boyer	boyerza01	1995	1996	F	https://www.hockey-reference.com/players/b/boyerza01.html
442	748	Brad Boyes	boyesbr01	2004	2016	F	https://www.hockey-reference.com/players/b/boyesbr01.html
